store_id,item_id,date,daily_quantity
2,4,2023-09-15,995
2,4,2023-09-16,929
2,4,2023-09-17,1031
2,4,2023-09-18,1088
2,4,2023-09-19,939
2,4,2023-09-20,1116
2,4,2023-09-21,1008
2,4,2023-09-22,927
2,4,2023-09-23,896
2,4,2023-09-24,1006
2,4,2023-09-25,1039
2,4,2023-09-26,969
2,4,2023-09-27,1052
2,4,2023-09-28,988
2,4,2023-09-29,1011
2,4,2023-09-30,1041
2,4,2023-10-01,957
2,4,2023-10-02,1143
2,4,2023-10-03,1021
2,4,2023-10-04,1062
2,4,2023-10-05,1023
2,4,2023-10-06,1035
2,4,2023-10-07,1029
2,4,2023-10-08,959
2,4,2023-10-09,1082
2,4,2023-10-10,937
2,4,2023-10-11,1015
2,4,2023-10-12,1027
2,4,2023-10-13,925
2,4,2023-10-14,963
2,4,2023-10-15,995
2,4,2023-10-16,982
2,4,2023-10-17,1028
2,4,2023-10-18,967
2,4,2023-10-19,973
2,4,2023-10-20,1039
2,4,2023-10-21,966
2,4,2023-10-22,1079
2,4,2023-10-23,980
2,4,2023-10-24,1024
2,4,2023-10-25,1075
2,4,2023-10-26,1019
2,4,2023-10-27,964
2,4,2023-10-28,966
2,4,2023-10-29,1024
2,4,2023-10-30,998
2,4,2023-10-31,1013
2,4,2023-11-01,1043
2,4,2023-11-02,998
2,4,2023-11-03,995
2,4,2023-11-04,1005
2,4,2023-11-05,944
2,4,2023-11-06,1073
2,4,2023-11-07,1059
2,4,2023-11-08,1027
2,4,2023-11-09,1061
2,4,2023-11-10,954
2,4,2023-11-11,948
2,4,2023-11-12,995
2,4,2023-11-13,1030
2,4,2023-11-14,960
2,4,2023-11-15,1039
2,4,2023-11-16,974
2,4,2023-11-17,1038
2,4,2023-11-18,952
2,4,2023-11-19,959
2,4,2023-11-20,1006
2,4,2023-11-21,988
2,4,2023-11-22,1031
2,4,2023-11-23,980
2,4,2023-11-24,1020
2,4,2023-11-25,963
2,4,2023-11-26,1020
2,4,2023-11-27,955
2,4,2023-11-28,1077
2,4,2023-11-29,939
2,4,2023-11-30,1001
2,4,2023-12-01,966
2,4,2023-12-02,1104
2,4,2023-12-03,981
2,4,2023-12-04,1017
2,4,2023-12-05,964
2,4,2023-12-06,1022
2,4,2023-12-07,902
2,4,2023-12-08,924
2,4,2023-12-09,1052
2,4,2023-12-10,1028
2,4,2023-12-11,968
2,4,2023-12-12,1014
2,4,2023-12-13,1035
2,4,2023-12-14,994
2,4,2023-12-15,983
2,4,2023-12-16,969
2,4,2023-12-17,965
2,4,2023-12-18,966
2,4,2023-12-19,971
2,4,2023-12-20,888
2,4,2023-12-21,1035
2,4,2023-12-22,1010
2,4,2023-12-23,1062
2,4,2023-12-24,1034
2,4,2023-12-25,998
2,4,2023-12-26,1052
2,4,2023-12-27,984
2,4,2023-12-28,1007
2,4,2023-12-29,1015
2,4,2023-12-30,960
2,4,2023-12-31,971
2,4,2024-01-01,966
2,4,2024-01-02,1013
2,4,2024-01-03,917
2,4,2024-01-04,1030
2,4,2024-01-05,986
2,4,2024-01-06,1038
2,4,2024-01-07,1037
2,4,2024-01-08,1054
2,4,2024-01-09,1055
2,4,2024-01-10,1019
2,4,2024-01-11,1044
2,4,2024-01-12,995
2,4,2024-01-13,959
2,4,2024-01-14,927
2,4,2024-01-15,1068
2,4,2024-01-16,1004
2,4,2024-01-17,1017
2,4,2024-01-18,975
2,4,2024-01-19,944
2,4,2024-01-20,974
2,4,2024-01-21,1063
2,4,2024-01-22,945
2,4,2024-01-23,1005
2,4,2024-01-24,1041
2,4,2024-01-25,1051
2,4,2024-01-26,1010
2,4,2024-01-27,968
2,4,2024-01-28,980
2,4,2024-01-29,977
2,4,2024-01-30,1019
2,4,2024-01-31,1003
2,4,2024-02-01,995
2,4,2024-02-02,1050
2,4,2024-02-03,1079
2,4,2024-02-04,943
2,4,2024-02-05,938
2,4,2024-02-06,983
2,4,2024-02-07,1036
2,4,2024-02-08,905
2,4,2024-02-09,1071
2,4,2024-02-10,997
2,4,2024-02-11,1001
2,4,2024-02-12,985
2,4,2024-02-13,1041
2,4,2024-02-14,958
2,4,2024-02-15,974
2,4,2024-02-16,990
2,4,2024-02-17,983
2,4,2024-02-18,984
2,4,2024-02-19,982
2,4,2024-02-20,1019
2,4,2024-02-21,982
2,4,2024-02-22,938
2,4,2024-02-23,1021
2,4,2024-02-24,915
2,4,2024-02-25,1064
2,4,2024-02-26,991
2,4,2024-02-27,1028
2,4,2024-02-28,1002
2,4,2024-02-29,992
2,4,2024-03-01,1053
2,4,2024-03-02,929
2,4,2024-03-03,1069
2,4,2024-03-04,981
2,4,2024-03-05,983
2,4,2024-03-06,1051
2,4,2024-03-07,1057
2,4,2024-03-08,944
2,4,2024-03-09,936
2,4,2024-03-10,1040
2,4,2024-03-11,963
2,4,2024-03-12,939
2,4,2024-03-13,1021
2,4,2024-03-14,999
2,4,2024-03-15,1005
2,4,2024-03-16,932
2,4,2024-03-17,1023
2,4,2024-03-18,985
2,4,2024-03-19,1076
2,4,2024-03-20,984
2,4,2024-03-21,938
2,4,2024-03-22,1021
2,4,2024-03-23,994
2,4,2024-03-24,992
2,4,2024-03-25,975
2,4,2024-03-26,1035
2,4,2024-03-27,1000
2,4,2024-03-28,1017
2,4,2024-03-29,978
2,4,2024-03-30,1065
2,4,2024-03-31,1103
2,4,2024-04-01,1030
2,4,2024-04-02,1036
2,4,2024-04-03,1088
2,4,2024-04-04,1037
2,4,2024-04-05,996
2,4,2024-04-06,903
2,4,2024-04-07,973
2,4,2024-04-08,987
2,4,2024-04-09,1018
2,4,2024-04-10,1070
2,4,2024-04-11,973
2,4,2024-04-12,965
2,4,2024-04-13,1008
2,4,2024-04-14,869
2,4,2024-04-15,1038
2,4,2024-04-16,957
2,4,2024-04-17,927
2,4,2024-04-18,1000
2,4,2024-04-19,1031
2,4,2024-04-20,1026
2,4,2024-04-21,940
2,4,2024-04-22,983
2,4,2024-04-23,967
2,4,2024-04-24,966
2,4,2024-04-25,1036
2,4,2024-04-26,981
2,4,2024-04-27,949
2,4,2024-04-28,1048
2,4,2024-04-29,1001
2,4,2024-04-30,960
2,4,2024-05-01,1045
2,4,2024-05-02,1022
2,4,2024-05-03,1066
2,4,2024-05-04,1095
2,4,2024-05-05,1075
2,4,2024-05-06,942
2,4,2024-05-07,997
2,4,2024-05-08,1004
2,4,2024-05-09,1166
2,4,2024-05-10,963
2,4,2024-05-11,1063
2,4,2024-05-12,1094
2,4,2024-05-13,1002
2,4,2024-05-14,1082
2,4,2024-05-15,1038
2,4,2024-05-16,1044
2,4,2024-05-17,1087
2,4,2024-05-18,1056
2,4,2024-05-19,1048
2,4,2024-05-20,986
2,4,2024-05-21,1045
2,4,2024-05-22,994
2,4,2024-05-23,1006
2,4,2024-05-24,1005
2,4,2024-05-25,1055
2,4,2024-05-26,1084
2,4,2024-05-27,1029
2,4,2024-05-28,1035
2,4,2024-05-29,1053
2,4,2024-05-30,1041
2,4,2024-05-31,904
2,4,2024-06-01,964
2,4,2024-06-02,965
2,4,2024-06-03,1014
2,4,2024-06-04,954
2,4,2024-06-05,962
2,4,2024-06-06,1023
2,4,2024-06-07,993
2,4,2024-06-08,1081
2,4,2024-06-09,1067
2,4,2024-06-10,937
2,4,2024-06-11,953
2,4,2024-06-12,1053
2,4,2024-06-13,985
2,4,2024-06-14,1015
2,4,2024-06-15,934
2,4,2024-06-16,1008
2,4,2024-06-17,1131
2,4,2024-06-18,1041
2,4,2024-06-19,1004
2,4,2024-06-20,937
2,4,2024-06-21,986
2,4,2024-06-22,1024
2,4,2024-06-23,1017
2,4,2024-06-24,1128
2,4,2024-06-25,1051
2,4,2024-06-26,880
2,4,2024-06-27,1068
2,4,2024-06-28,1073
2,4,2024-06-29,1017
2,4,2024-06-30,1041
2,4,2024-07-01,992
2,4,2024-07-02,946
2,4,2024-07-03,924
2,4,2024-07-04,1066
2,4,2024-07-05,1014
2,4,2024-07-06,1015
2,4,2024-07-07,943
2,4,2024-07-08,1011
2,4,2024-07-09,1096
2,4,2024-07-10,1117
2,4,2024-07-11,1047
2,4,2024-07-12,1052
2,4,2024-07-13,1102
2,4,2024-07-14,1043
2,4,2024-07-15,978
2,4,2024-07-16,1068
2,4,2024-07-17,1086
2,4,2024-07-18,952
2,4,2024-07-19,1029
2,4,2024-07-20,1015
2,4,2024-07-21,1002
2,4,2024-07-22,1069
2,4,2024-07-23,978
2,4,2024-07-24,1022
2,4,2024-07-25,1006
2,4,2024-07-26,1037
2,4,2024-07-27,1042
2,4,2024-07-28,1074
2,4,2024-07-29,1035
2,4,2024-07-30,997
2,4,2024-07-31,921
2,4,2024-08-01,1109
2,4,2024-08-02,996
2,4,2024-08-03,1032
2,4,2024-08-04,990
2,4,2024-08-05,1018
2,4,2024-08-06,898
2,4,2024-08-07,909
2,4,2024-08-08,1088
2,4,2024-08-09,976
2,4,2024-08-10,1061
2,4,2024-08-11,1008
2,4,2024-08-12,971
2,4,2024-08-13,1048
2,4,2024-08-14,922
2,4,2024-08-15,987
2,4,2024-08-16,919
2,4,2024-08-17,1053
2,4,2024-08-18,971
2,4,2024-08-19,999
2,4,2024-08-20,931
2,4,2024-08-21,1015
2,4,2024-08-22,939
2,4,2024-08-23,885
2,4,2024-08-24,995
2,4,2024-08-25,1032
2,4,2024-08-26,892
2,4,2024-08-27,1060
2,4,2024-08-28,996
2,4,2024-08-29,1003
2,4,2024-08-30,986
2,4,2024-08-31,989
2,4,2024-09-01,983
2,4,2024-09-02,959
2,4,2024-09-03,1009
2,4,2024-09-04,999
2,4,2024-09-05,1013
2,4,2024-09-06,964
2,4,2024-09-07,1074
2,4,2024-09-08,1036
2,4,2024-09-09,1052
2,4,2024-09-10,994
2,4,2024-09-11,988
2,4,2024-09-12,927
2,4,2024-09-13,1061
2,4,2024-09-14,1111
2,4,2024-09-15,1077
2,4,2024-09-16,978
2,4,2024-09-17,1052
2,4,2024-09-18,985
2,4,2024-09-19,973
2,4,2024-09-20,1053
2,4,2024-09-21,1020
2,4,2024-09-22,1028
2,4,2024-09-23,947
2,4,2024-09-24,1014
2,4,2024-09-25,1016
2,4,2024-09-26,964
2,4,2024-09-27,1032
2,4,2024-09-28,1081
2,4,2024-09-29,1061
2,4,2024-09-30,1009
2,4,2024-10-01,922
2,4,2024-10-02,841
2,4,2024-10-03,993
2,4,2024-10-04,998
2,4,2024-10-05,928
2,4,2024-10-06,1073
2,4,2024-10-07,1079
2,4,2024-10-08,968
2,4,2024-10-09,957
2,4,2024-10-10,935
2,4,2024-10-11,940
2,4,2024-10-12,983
2,4,2024-10-13,968
2,4,2024-10-14,902
2,4,2024-10-15,1079
2,4,2024-10-16,1031
2,4,2024-10-17,969
2,4,2024-10-18,1057
2,4,2024-10-19,987
2,4,2024-10-20,1070
2,4,2024-10-21,965
2,4,2024-10-22,971
2,4,2024-10-23,1033
2,4,2024-10-24,946
2,4,2024-10-25,961
2,4,2024-10-26,950
2,4,2024-10-27,1019
2,4,2024-10-28,971
2,4,2024-10-29,951
2,4,2024-10-30,1024
2,4,2024-10-31,1018
2,4,2024-11-01,996
2,4,2024-11-02,960
2,4,2024-11-03,1026
2,4,2024-11-04,983
2,4,2024-11-05,1092
2,4,2024-11-06,1013
2,4,2024-11-07,974
2,4,2024-11-08,974
2,4,2024-11-09,1015
2,4,2024-11-10,959
2,4,2024-11-11,929
2,4,2024-11-12,1022
2,4,2024-11-13,981
2,4,2024-11-14,972
2,4,2024-11-15,1019
2,4,2024-11-16,1020
2,4,2024-11-17,984
2,4,2024-11-18,975
2,4,2024-11-19,994
2,4,2024-11-20,1125
2,4,2024-11-21,1030
2,4,2024-11-22,996
2,4,2024-11-23,1037
2,4,2024-11-24,1017
2,4,2024-11-25,962
2,4,2024-11-26,1073
2,4,2024-11-27,1064
2,4,2024-11-28,946
2,4,2024-11-29,934
2,4,2024-11-30,1051
2,4,2024-12-01,954
2,4,2024-12-02,1065
2,4,2024-12-03,981
2,4,2024-12-04,1062
2,4,2024-12-05,1044
2,4,2024-12-06,966
2,4,2024-12-07,1026
2,4,2024-12-08,928
2,4,2024-12-09,1001
2,4,2024-12-10,1114
2,4,2024-12-11,1021
2,4,2024-12-12,959
2,4,2024-12-13,976
2,4,2024-12-14,1091
2,4,2024-12-15,947
2,4,2024-12-16,1036
2,4,2024-12-17,988
2,4,2024-12-18,986
2,4,2024-12-19,994
2,4,2024-12-20,1055
2,4,2024-12-21,986
2,4,2024-12-22,992
2,4,2024-12-23,1001
2,4,2024-12-24,967
2,4,2024-12-25,1010
2,4,2024-12-26,980
2,4,2024-12-27,938
2,4,2024-12-28,1133
2,4,2024-12-29,986
2,4,2024-12-30,985
2,4,2024-12-31,885
2,4,2025-01-01,958
2,4,2025-01-02,1015
2,4,2025-01-03,917
2,4,2025-01-04,982
2,4,2025-01-05,1071
2,4,2025-01-06,1051
2,4,2025-01-07,1006
2,4,2025-01-08,970
2,4,2025-01-09,1011
2,4,2025-01-10,1025
2,4,2025-01-11,993
2,4,2025-01-12,1030
2,4,2025-01-13,1050
2,4,2025-01-14,1048
2,4,2025-01-15,1086
2,4,2025-01-16,1053
2,4,2025-01-17,963
2,4,2025-01-18,879
2,4,2025-01-19,998
2,4,2025-01-20,1007
2,4,2025-01-21,955
2,4,2025-01-22,997
2,4,2025-01-23,1064
2,4,2025-01-24,1024
2,4,2025-01-25,917
2,4,2025-01-26,986
2,4,2025-01-27,1060
2,4,2025-01-28,954
2,4,2025-01-29,1078
2,4,2025-01-30,1028
2,4,2025-01-31,1035
2,4,2025-02-01,976
2,4,2025-02-02,1046
2,4,2025-02-03,972
2,4,2025-02-04,915
2,4,2025-02-05,1049
2,4,2025-02-06,1045
2,4,2025-02-07,990
2,4,2025-02-08,952
2,4,2025-02-09,1022
2,4,2025-02-10,978
2,4,2025-02-11,971
2,4,2025-02-12,1034
2,4,2025-02-13,957
2,4,2025-02-14,977
2,4,2025-02-15,1025
2,4,2025-02-16,1086
2,4,2025-02-17,1024
2,4,2025-02-18,933
2,4,2025-02-19,953
2,4,2025-02-20,1044
2,4,2025-02-21,1023
2,4,2025-02-22,1090
2,4,2025-02-23,970
2,4,2025-02-24,1024
2,4,2025-02-25,1042
2,4,2025-02-26,965
2,4,2025-02-27,1010
2,4,2025-02-28,993
2,4,2025-03-01,937
2,4,2025-03-02,981
2,4,2025-03-03,1083
2,4,2025-03-04,974
2,4,2025-03-05,991
2,4,2025-03-06,905
2,4,2025-03-07,982
2,4,2025-03-08,1015
2,4,2025-03-09,1026
2,4,2025-03-10,972
2,4,2025-03-11,988
2,4,2025-03-12,1022
2,4,2025-03-13,953
2,4,2025-03-14,1038
2,4,2025-03-15,1044
2,4,2025-03-16,978
2,4,2025-03-17,1004
2,4,2025-03-18,1025
2,4,2025-03-19,1030
2,4,2025-03-20,961
2,4,2025-03-21,916
2,4,2025-03-22,941
2,4,2025-03-23,931
2,4,2025-03-24,953
2,4,2025-03-25,986
2,4,2025-03-26,923
2,4,2025-03-27,1070
2,4,2025-03-28,1126
2,4,2025-03-29,1038
2,4,2025-03-30,963
2,4,2025-03-31,1080
2,4,2025-04-01,966
2,4,2025-04-02,1011
2,4,2025-04-03,1035
2,4,2025-04-04,1017
2,4,2025-04-05,986
2,4,2025-04-06,1086
2,4,2025-04-07,985
2,4,2025-04-08,981
2,4,2025-04-09,1070
2,4,2025-04-10,948
2,4,2025-04-11,952
2,4,2025-04-12,1029
2,4,2025-04-13,977
2,4,2025-04-14,907
2,4,2025-04-15,1026
2,4,2025-04-16,1022
2,4,2025-04-17,957
2,4,2025-04-18,1036
2,4,2025-04-19,973
2,4,2025-04-20,1019
2,4,2025-04-21,1084
2,4,2025-04-22,1005
2,4,2025-04-23,1026
2,4,2025-04-24,981
2,4,2025-04-25,949
2,4,2025-04-26,1028
2,4,2025-04-27,980
2,4,2025-04-28,1031
2,4,2025-04-29,982
2,4,2025-04-30,977
2,4,2025-05-01,1045
2,4,2025-05-02,1015
2,4,2025-05-03,1052
2,4,2025-05-04,980
2,4,2025-05-05,1045
2,4,2025-05-06,991
2,4,2025-05-07,1009
2,4,2025-05-08,1009
2,4,2025-05-09,1072
2,4,2025-05-10,977
2,4,2025-05-11,973
2,4,2025-05-12,950
2,4,2025-05-13,1014
2,4,2025-05-14,1059
2,4,2025-05-15,992
2,4,2025-05-16,993
2,4,2025-05-17,967
2,4,2025-05-18,936
2,4,2025-05-19,1060
2,4,2025-05-20,1073
2,4,2025-05-21,1018
2,4,2025-05-22,997
2,4,2025-05-23,967
2,4,2025-05-24,982
2,4,2025-05-25,1055
2,4,2025-05-26,1094
2,4,2025-05-27,1070
2,4,2025-05-28,1073
2,4,2025-05-29,912
2,4,2025-05-30,1001
2,4,2025-05-31,1023
2,4,2025-06-01,1013
2,4,2025-06-02,951
2,4,2025-06-03,993
2,4,2025-06-04,1013
2,4,2025-06-05,987
2,4,2025-06-06,1105
2,4,2025-06-07,977
2,4,2025-06-08,1096
2,4,2025-06-09,1031
2,4,2025-06-10,977
2,4,2025-06-11,1047
2,4,2025-06-12,1020
2,4,2025-06-13,985
2,4,2025-06-14,1020
2,4,2025-06-15,972
2,4,2025-06-16,960
2,4,2025-06-17,931
2,4,2025-06-18,1024
2,4,2025-06-19,947
2,4,2025-06-20,980
2,4,2025-06-21,998
2,4,2025-06-22,1018
2,4,2025-06-23,1007
2,4,2025-06-24,986
2,4,2025-06-25,908
2,4,2025-06-26,1044
2,4,2025-06-27,931
2,4,2025-06-28,1049
2,4,2025-06-29,968
2,4,2025-06-30,978
2,5,2023-07-01,1069
2,5,2023-07-02,968
2,5,2023-07-03,953
2,5,2023-07-04,1056
2,5,2023-07-05,1003
2,5,2023-07-06,977
2,5,2023-07-07,965
2,5,2023-07-08,1020
2,5,2023-07-09,987
2,5,2023-07-10,974
2,5,2023-07-11,1031
2,5,2023-07-12,983
2,5,2023-07-13,1026
2,5,2023-07-14,1068
2,5,2023-07-15,942
2,5,2023-07-16,918
2,5,2023-07-17,985
2,5,2023-07-18,945
2,5,2023-07-19,1097
2,5,2023-07-20,922
2,5,2023-07-21,967
2,5,2023-07-22,901
2,5,2023-07-23,923
2,5,2023-07-24,1009
2,5,2023-07-25,997
2,5,2023-07-26,1006
2,5,2023-07-27,1009
2,5,2023-07-28,972
2,5,2023-07-29,979
2,5,2023-07-30,1049
2,5,2023-07-31,999
2,5,2023-08-01,852
2,5,2023-08-02,956
2,5,2023-08-03,1003
2,5,2023-08-04,1031
2,5,2023-08-05,957
2,5,2023-08-06,1092
2,5,2023-08-07,1090
2,5,2023-08-08,1022
2,5,2023-08-09,939
2,5,2023-08-10,1055
2,5,2023-08-11,1029
2,5,2023-08-12,990
2,5,2023-08-13,1016
2,5,2023-08-14,956
2,5,2023-08-15,1025
2,5,2023-08-16,1013
2,5,2023-08-17,1034
2,5,2023-08-18,999
2,5,2023-08-19,941
2,5,2023-08-20,981
2,5,2023-08-21,1075
2,5,2023-08-22,951
2,5,2023-08-23,979
2,5,2023-08-24,946
2,5,2023-08-25,942
2,5,2023-08-26,945
2,5,2023-08-27,1032
2,5,2023-08-28,904
2,5,2023-08-29,912
2,5,2023-08-30,994
2,5,2023-08-31,1014
2,5,2023-09-01,1057
2,5,2023-09-02,980
2,5,2023-09-03,953
2,5,2023-09-04,1028
2,5,2023-09-05,1026
2,5,2023-09-06,943
2,5,2023-09-07,1017
2,5,2023-09-08,1046
2,5,2023-09-09,1011
2,5,2023-09-10,894
2,5,2023-09-11,1098
2,5,2023-09-12,1027
2,5,2023-09-13,1065
2,5,2023-09-14,1025
2,5,2023-09-15,980
2,5,2023-09-16,981
2,5,2023-09-17,1007
2,5,2023-09-18,979
2,5,2023-09-19,1016
2,5,2023-09-20,1050
2,5,2023-09-21,987
2,5,2023-09-22,980
2,5,2023-09-23,971
2,5,2023-09-24,1018
2,5,2023-09-25,948
2,5,2023-09-26,1060
2,5,2023-09-27,1032
2,5,2023-09-28,1010
2,5,2023-09-29,990
2,5,2023-09-30,988
2,5,2023-10-01,989
2,5,2023-10-02,984
2,5,2023-10-03,977
2,5,2023-10-04,1051
2,5,2023-10-05,998
2,5,2023-10-06,1039
2,5,2023-10-07,1023
2,5,2023-10-08,1056
2,5,2023-10-09,999
2,5,2023-10-10,948
2,5,2023-10-11,1073
2,5,2023-10-12,1056
2,5,2023-10-13,964
2,5,2023-10-14,962
2,5,2023-10-15,1015
2,5,2023-10-16,1005
2,5,2023-10-17,1006
2,5,2023-10-18,1016
2,5,2023-10-19,967
2,5,2023-10-20,956
2,5,2023-10-21,1028
2,5,2023-10-22,1065
2,5,2023-10-23,992
2,5,2023-10-24,1046
2,5,2023-10-25,978
2,5,2023-10-26,948
2,5,2023-10-27,946
2,5,2023-10-28,953
2,5,2023-10-29,1013
2,5,2023-10-30,926
2,5,2023-10-31,974
2,5,2023-11-01,1061
2,5,2023-11-02,1032
2,5,2023-11-03,980
2,5,2023-11-04,914
2,5,2023-11-05,973
2,5,2023-11-06,1001
2,5,2023-11-07,1081
2,5,2023-11-08,974
2,5,2023-11-09,990
2,5,2023-11-10,973
2,5,2023-11-11,885
2,5,2023-11-12,1006
2,5,2023-11-13,980
2,5,2023-11-14,1107
2,5,2023-11-15,1051
2,5,2023-11-16,1091
2,5,2023-11-17,1100
2,5,2023-11-18,929
2,5,2023-11-19,992
2,5,2023-11-20,1001
2,5,2023-11-21,1000
2,5,2023-11-22,978
2,5,2023-11-23,1007
2,5,2023-11-24,982
2,5,2023-11-25,1080
2,5,2023-11-26,967
2,5,2023-11-27,1032
2,5,2023-11-28,1017
2,5,2023-11-29,1007
2,5,2023-11-30,982
2,5,2023-12-01,966
2,5,2023-12-02,1060
2,5,2023-12-03,1011
2,5,2023-12-04,1013
2,5,2023-12-05,905
2,5,2023-12-06,1115
2,5,2023-12-07,959
2,5,2023-12-08,1018
2,5,2023-12-09,973
2,5,2023-12-10,973
2,5,2023-12-11,998
2,5,2023-12-12,943
2,5,2023-12-13,1008
2,5,2023-12-14,930
2,5,2023-12-15,944
2,5,2023-12-16,909
2,5,2023-12-17,913
2,5,2023-12-18,1017
2,5,2023-12-19,987
2,5,2023-12-20,1070
2,5,2023-12-21,1028
2,5,2023-12-22,995
2,5,2023-12-23,994
2,5,2023-12-24,989
2,5,2023-12-25,1001
2,5,2023-12-26,1045
2,5,2023-12-27,1074
2,5,2023-12-28,991
2,5,2023-12-29,1025
2,5,2023-12-30,1000
2,5,2023-12-31,1029
2,5,2024-01-01,1037
2,5,2024-01-02,1031
2,5,2024-01-03,1020
2,5,2024-01-04,942
2,5,2024-01-05,1048
2,5,2024-01-06,1037
2,5,2024-01-07,1009
2,5,2024-01-08,1018
2,5,2024-01-09,949
2,5,2024-01-10,977
2,5,2024-01-11,1093
2,5,2024-01-12,960
2,5,2024-01-13,983
2,5,2024-01-14,879
2,5,2024-01-15,1042
2,5,2024-01-16,978
2,5,2024-01-17,984
2,5,2024-01-18,1040
2,5,2024-01-19,991
2,5,2024-01-20,1025
2,5,2024-01-21,1039
2,5,2024-01-22,1001
2,5,2024-01-23,982
2,5,2024-01-24,957
2,5,2024-01-25,1029
2,5,2024-01-26,1025
2,5,2024-01-27,1025
2,5,2024-01-28,1061
2,5,2024-01-29,888
2,5,2024-01-30,966
2,5,2024-01-31,977
2,5,2024-02-01,1083
2,5,2024-02-02,1011
2,5,2024-02-03,923
2,5,2024-02-04,941
2,5,2024-02-05,949
2,5,2024-02-06,936
2,5,2024-02-07,1030
2,5,2024-02-08,925
2,5,2024-02-09,1012
2,5,2024-02-10,924
2,5,2024-02-11,1007
2,5,2024-02-12,940
2,5,2024-02-13,1032
2,5,2024-02-14,1054
2,5,2024-02-15,928
2,5,2024-02-16,962
2,5,2024-02-17,1053
2,5,2024-02-18,962
2,5,2024-02-19,1078
2,5,2024-02-20,933
2,5,2024-02-21,961
2,5,2024-02-22,1048
2,5,2024-02-23,989
2,5,2024-02-24,917
2,5,2024-02-25,947
2,5,2024-02-26,1009
2,5,2024-02-27,970
2,5,2024-02-28,954
2,5,2024-02-29,956
2,5,2024-03-01,943
2,5,2024-03-02,968
2,5,2024-03-03,1083
2,5,2024-03-04,959
2,5,2024-03-05,1041
2,5,2024-03-06,1047
2,5,2024-03-07,1082
2,5,2024-03-08,954
2,5,2024-03-09,964
2,5,2024-03-10,988
2,5,2024-03-11,1088
2,5,2024-03-12,1017
2,5,2024-03-13,927
2,5,2024-03-14,922
2,5,2024-03-15,1098
2,5,2024-03-16,1029
2,5,2024-03-17,994
2,5,2024-03-18,917
2,5,2024-03-19,953
2,5,2024-03-20,933
2,5,2024-03-21,987
2,5,2024-03-22,973
2,5,2024-03-23,1062
2,5,2024-03-24,1003
2,5,2024-03-25,922
2,5,2024-03-26,966
2,5,2024-03-27,1071
2,5,2024-03-28,1037
2,5,2024-03-29,1041
2,5,2024-03-30,1028
2,5,2024-03-31,1003
2,5,2024-04-01,941
2,5,2024-04-02,938
2,5,2024-04-03,1002
2,5,2024-04-04,1075
2,5,2024-04-05,982
2,5,2024-04-06,1020
2,5,2024-04-07,911
2,5,2024-04-08,1022
2,5,2024-04-09,1066
2,5,2024-04-10,1067
2,5,2024-04-11,980
2,5,2024-04-12,977
2,5,2024-04-13,1140
2,5,2024-04-14,1116
2,5,2024-04-15,1026
2,5,2024-04-16,1074
2,5,2024-04-17,997
2,5,2024-04-18,900
2,5,2024-04-19,1113
2,5,2024-04-20,996
2,5,2024-04-21,1037
2,5,2024-04-22,1036
2,5,2024-04-23,978
2,5,2024-04-24,990
2,5,2024-04-25,819
2,5,2024-04-26,1054
2,5,2024-04-27,1013
2,5,2024-04-28,1073
2,5,2024-04-29,953
2,5,2024-04-30,993
2,5,2024-05-01,1021
2,5,2024-05-02,985
2,5,2024-05-03,1036
2,5,2024-05-04,1020
2,5,2024-05-05,971
2,5,2024-05-06,967
2,5,2024-05-07,962
2,5,2024-05-08,1092
2,5,2024-05-09,1067
2,5,2024-05-10,940
2,5,2024-05-11,970
2,5,2024-05-12,961
2,5,2024-05-13,1007
2,5,2024-05-14,932
2,5,2024-05-15,1008
2,5,2024-05-16,1142
2,5,2024-05-17,1041
2,5,2024-05-18,994
2,5,2024-05-19,1003
2,5,2024-05-20,1017
2,5,2024-05-21,1041
2,5,2024-05-22,1041
2,5,2024-05-23,939
2,5,2024-05-24,993
2,5,2024-05-25,923
2,5,2024-05-26,1045
2,5,2024-05-27,1067
2,5,2024-05-28,999
2,5,2024-05-29,1114
2,5,2024-05-30,995
2,5,2024-05-31,968
2,5,2024-06-01,935
2,5,2024-06-02,961
2,5,2024-06-03,997
2,5,2024-06-04,955
2,5,2024-06-05,1049
2,5,2024-06-06,1053
2,5,2024-06-07,1077
2,5,2024-06-08,1028
2,5,2024-06-09,1076
2,5,2024-06-10,992
2,5,2024-06-11,864
2,5,2024-06-12,1067
2,5,2024-06-13,989
2,5,2024-06-14,1055
2,5,2024-06-15,1029
2,5,2024-06-16,1012
2,5,2024-06-17,965
2,5,2024-06-18,974
2,5,2024-06-19,944
2,5,2024-06-20,875
2,5,2024-06-21,951
2,5,2024-06-22,1024
2,5,2024-06-23,1014
2,5,2024-06-24,1012
2,5,2024-06-25,975
2,5,2024-06-26,965
2,5,2024-06-27,1020
2,5,2024-06-28,983
2,5,2024-06-29,1055
2,5,2024-06-30,965
2,5,2024-07-01,923
2,5,2024-07-02,967
2,5,2024-07-03,973
2,5,2024-07-04,1064
2,5,2024-07-05,959
2,5,2024-07-06,969
2,5,2024-07-07,1070
2,5,2024-07-08,993
2,5,2024-07-09,989
2,5,2024-07-10,987
2,5,2024-07-11,1039
2,5,2024-07-12,979
2,5,2024-07-13,1014
2,5,2024-07-14,938
